00008	19:15	R/W	csc_manual_delay_n[7]	4:0	x-x	x-x
00008	24:20	R/W	csc_manual_delay_n[8]	4:0	x-x	x-x
00008	29:25	R/W	csc_manual_delay_n[9]	4:0	x-x	x-x
00008	30:30	R/W	endcap	0:0	x-x	x-x
00008	33:31	R/W	sector	2:0	x-x	x-x
00008	42:34	R/W	spy_data_delay	8:0	x-x	x-x
00008	43:43	R/W	spy_write_at_l1a	0:0	x-x	x-x
00008	44:44	R/W	spy_write_at_stub	0:0	x-x	x-x
00008	45:45	R/W	spy_write_at_rank	0:0	x-x	x-x
00008	46:46	R/W	af_en	0:0	x-x	x-x
00008	47:47	R/W	tst_data_inj_en	0:0	x-x	x-x
00008	48:48	R/W	tst_data_inj_on_mpc_inj_cmd	0:0	x-x	x-x
00008	51:49	R/W	gth_prbs_mode	2:0	x-x	x-x
00008	60:52	R/W	af_ttc_bc0_delay	8:0	x-x	x-x
00009	11:0	R/W	gmt_link_comma_delay	11:0	x-x	x-x
00009	17:12	R/W	cppf_ttc_bc0_delay	5:0	x-x	x-x
00032	47:40	R	csc_alg_out_range[0]	9:2	x-x	x-x
00032	55:48	R	csc_alg_out_range[1]	9:2	x-x	x-x
00032	63:56	R	csc_alg_out_range[2]	9:2	x-x	x-x
00033	7:0	R	csc_alg_out_range[3]	9:2	x-x	x-x
00033	15:8	R	csc_alg_out_range[4]	9:2	x-x	x-x
00033	23:16	R	csc_alg_out_range_id1[0]	7:0	x-x	x-x
00033	31:24	R	csc_alg_out_range_id1[1]	7:0	x-x	x-x
00033	39:32	R	csc_alg_out_range_id1[2]	7:0	x-x	x-x
00033	47:40	R	csc_alg_out_range_id1[3]	7:0	x-x	x-x
00033	55:48	R	csc_alg_out_range_id1[4]	7:0	x-x	x-x
00034	8:0	R	csc_alg_out_range_n	9:1	x-x	x-x
00034	16:9	R	csc_bc0_period_err[0]	9:2	x-x	x-x
00034	24:17	R	csc_bc0_period_err[1]	9:2	x-x	x-x
00034	32:25	R	csc_bc0_period_err[2]	9:2	x-x	x-x
00034	40:33	R	csc_bc0_period_err[3]	9:2	x-x	x-x
00034	48:41	R	csc_bc0_period_err[4]	9:2	x-x	x-x
00034	56:49	R	csc_bc0_period_err_id1[0]	7:0	x-x	x-x
00035	7:0	R	csc_bc0_period_err_id1[1]	7:0	x-x	x-x
00035	15:8	R	csc_bc0_period_err_id1[2]	7:0	x-x	x-x
00035	23:16	R	csc_bc0_period_err_id1[3]	7:0	x-x	x-x
00035	31:24	R	csc_bc0_period_err_id1[4]	7:0	x-x	x-x
00035	40:32	R	csc_bc0_period_err_n	9:1	x-x	x-x
00035	48:41	R	csc_crc_err[0]	7:0	x-x	x-x
00035	56:49	R	csc_crc_err[1]	7:0	x-x	x-x
00036	7:0	R	csc_crc_err[2]	7:0	x-x	x-x
00036	15:8	R	csc_crc_err[3]	7:0	x-x	x-x
00036	23:16	R	csc_crc_err[4]	7:0	x-x	x-x
00036	32:24	R	csc_crc_err_n	8:0	x-x	x-x
00036	40:33	R	csc_tst_pat_err[0]	7:0	x-x	x-x
00036	48:41	R	csc_tst_pat_err[1]	7:0	x-x	x-x
00036	56:49	R	csc_tst_pat_err[2]	7:0	x-x	x-x
00037	7:0	R	csc_tst_pat_err[3]	7:0	x-x	x-x
00037	15:8	R	csc_tst_pat_err[4]	7:0	x-x	x-x
